Category,x,y,z
2021-12-15 20:04:53,"0,94741","0,6141","1,5517"
2021-12-15 20:04:56,"0,90174","0,39684","1,03876"
2021-12-15 20:04:58,"0,82521","0,49284","1,26114"
2021-12-15 20:05:00,"0,66411","0,34724","0,86923"
2021-12-15 20:05:02,"0,17203","0,9529","0,18359"
2021-12-15 20:05:04,"0,21369","0,17632","0,18048"
2021-12-15 20:05:07,"0,36068","0,1594","0,21131"
2021-12-15 20:05:09,"0,39777","4,84502","0,19811"
2021-12-15 20:05:11,"0,31967","0,13733","0,13594"
2021-12-15 20:05:13,"0,81412","0,37627","0,45411"
2021-12-15 20:05:16,"1,22476","0,39881","0,57447"
2021-12-15 20:05:18,"0,75908","0,33337","0,55895"
2021-12-15 20:05:20,"1,11572","0,40211","0,8853"
2021-12-15 20:05:22,"1,14903","0,54652","1,61386"
2021-12-15 20:05:24,"1,18026","0,60791","1,75064"
2021-12-15 20:05:27,"1,01086","0,51967","1,1392"
2021-12-15 20:05:29,"1,04572","0,63422","1,63952"
2021-12-15 20:05:32,"0,88636","0,47369","1,06964"
2021-12-15 20:05:34,"1,16331","0,65393","1,82112"
2021-12-15 20:05:36,"1,89656","0,24377","0,32384"
2021-12-15 20:05:38,"0,17757","0,88081","0,19041"
2021-12-15 20:05:41,"0,15448","0,18909","0,15383"
2021-12-15 20:05:43,"0,30917","0,15738","0,30855"
2021-12-15 20:05:45,"0,17971","0,14609","0,16445"
2021-12-15 20:05:47,"0,48776","0,16232","0,16596"
2021-12-15 20:05:49,"0,6295","0,31481","0,54291"
2021-12-15 20:05:51,"1,24156","0,51192","1,14747"
2021-12-15 20:05:53,"0,67248","0,35457","0,59705"
2021-12-15 20:05:55,"0,86917","0,41349","1,22012"
2021-12-15 20:05:58,"1,04893","0,56911","1,45332"
2021-12-15 20:06:00,"0,95584","0,54544","1,56571"
2021-12-15 20:06:02,"0,99081","0,52132","1,10029"
2021-12-15 20:06:05,"1,04369","0,53372","1,583"
2021-12-15 20:06:07,"0,878","0,41921","0,84327"
2021-12-15 20:06:09,"0,75448","0,53728","1,42455"
2021-12-15 20:06:11,"0,78204","0,44771","0,97653"
